,character,quote,scene,location,view,episode,date,series
57,DUKAT,    (through his clenched     smile)    I'm smiling.,6    INT. QUARK'S - MINUTES LATER,QUARK'S,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
58,ODO,"   Gentlemen, I suggest we get    everyone out of here as soon as    possible.",6    INT. QUARK'S - MINUTES LATER,QUARK'S,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
59,WEYOUN,   Odo's right. Tell your men    they're confined to quarters    pending disciplinary hearings.,6    INT. QUARK'S - MINUTES LATER,QUARK'S,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
60,WEYOUN,"   I'll do the same.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT ONE    10.",6    INT. QUARK'S - MINUTES LATER,QUARK'S,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
61,WEYOUN,   And keep smiling.,6    INT. QUARK'S - MINUTES LATER,QUARK'S,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
62,SISKO,"   -- according to Intelligence, the    array is capable of detecting    cloaked ships as far away as two    light years.",9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
63,SISKO,"   By the time the Defiant got around    the Argolis Cluster, the Dominion    would already know we were coming.",9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
64,ROSS,        You'd have a dozen Jem'Hadar ships    on you before you even got close.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
65,SISKO,   We need to have the element of    surprise on our side -- it's the    only way.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
66,ROSS,   What are you suggesting?,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
67,SISKO,   That I take the Defiant through    the Argolis.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
68,ROSS,   You can't take a ship through    there... you'd be cut to pieces by    the gravimetric shear.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
69,SISKO,"   That's exactly what the Dominion    thinks. But if we came at them    from the Argolis, they wouldn't    know what hit them.",9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
70,ROSS,   What makes you think you can get    through?,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
71,SISKO,"   Dax says she can navigate around    the gravimetric distortions --    she's studied proto-star clusters,    she knows what to look for.",9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
72,SISKO,        It's a gamble. But it's one I'm    willing to take.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
73,ROSS,   All right. Let's give it a shot.   When can you leave?,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
74,SISKO,   As soon as we've finished repairs    on the Defiant.,9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
75,ROSS,"   Keep me posted.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT ONE    12.",9A   INT. STARBASE - ADMIRAL ROSS' OFFICE,STARBASE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
76,KIRA,   You wanted to see me?,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
77,ODO,"   Well?        Don't you have something to say to    me?    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT ONE    13.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
78,KIRA,        You mean about what happened in    Quark's?        It worked better than I expected.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
79,ODO,   I knew you were behind it.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
80,KIRA,   Of course you did. We discussed    it at the last Resistance meeting.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
81,ODO,   And I said it was a bad idea.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
82,KIRA,"   Yes, you did.        And then you walked out of the    room as if there was nothing more    to say. But Rom and Jake stayed    and we discussed it. And you know    what? I decided it was a good    idea.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
83,ODO,        So you went ahead and did it    behind my back?,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
84,KIRA,   Why are you taking it so    personally?,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
85,ODO,"   How do you expect me to take it?    I spend my days sitting on the    Council with Dukat and Weyoun,    doing what I can to make sure    Bajor survives this war intact.    The last thing I need is to have    you running around causing mayhem.     DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT ONE    14.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
86,ODO ,   Do you have any idea what would    happen if Dukat found out you were    behind it? It would give him all    the excuse he needs to throw every    Bajoran off this station.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
87,KIRA,   The Federation is losing this war.    We can't just sit by and do nothing.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
88,ODO,   There are limits to what we can    do.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
89,KIRA,"   I'm beginning to think you    shouldn't have agreed to sit on    that Council. It's as if you've    gotten so invested in making sure    the station runs smoothly, you've    forgotten there's a war going on.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
90,ODO,"   Are you questioning my loyalties,    Major?",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
91,KIRA,"   I need you, Odo. The Resistance    needs you.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
92,ODO,   Answer me. Are you questioning my    loyalties?,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
93,KIRA,   Of course not. That's not what    this is about.,12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
94,FEMALE SHAPE-SHIFTER,"   Hello, Odo. It's good to see you    again.",12   INT. SECURITY OFFICE,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
95,FEMALE SHAPE-SHIFTER,   Leave us. I need to speak with    Odo.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
96,KIRA,        Do you?,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
97,ODO,"   It's all right, Nerys. I may as    well hear what she has to say.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
98,KIRA,   Are you sure?,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
99,FEMALE SHAPE-SHIFTER,"   You called her ""Nerys.""",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
100,ODO,   What of it?,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
101,FEMALE SHAPE-SHIFTER,"   You used to call her ""major."" Using    a Solid's name denotes intimacy.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
102,ODO,   You're a long way from home. Here    to keep an eye on the war effort?,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
103,FEMALE SHAPE-SHIFTER,   I'm content to leave the details    of the war to the Vorta.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
104,ODO,   Then what brings you to Deep Space    Nine?,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
105,FEMALE SHAPE-SHIFTER,   You.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
106,FEMALE SHAPE-SHIFTER,   I was trapped here in the Alpha    Quadrant when Captain Sisko mined    the entrance to the wormhole.    I've spent too much time among    Solids. I came because I felt the    need to be with one of my own.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
107,ODO,"        That's ironic, considering what    happened the last time we crossed    paths.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
108,FEMALE SHAPE-SHIFTER,"   You caused the death of a fellow    changeling, Odo. Turning you into    a Solid was the only punishment    severe enough for your crime.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
109,ODO,"        And now that I'm a changeling    again, you come here as if nothing    ever happened?",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
110,FEMALE SHAPE-SHIFTER,       We've forgiven you.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
111,ODO,"   Well I haven't forgiven you.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT TWO    18.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
112,FEMALE SHAPE-SHIFTER,   It's time to put the past behind    us.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
113,ODO,   What about the present? You're    waging war against my home.,14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
114,FEMALE SHAPE-SHIFTER,"   This isn't your home, Odo. You    belong with your own kind... as    part of the Great Link.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
115,ODO,"   I'm quite content here, thank you.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
116,FEMALE SHAPE-SHIFTER,"   You say that because you don't    know what you're capable of    becoming.        Perhaps if we spend time together,    you'll begin to understand.",14   INT. SECURITY OFFICE - CONTINUOUS ,SECURITY OFFICE,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
117,SISKO,"   You wanted to see me, admiral?",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
118,ROSS,"   I just got word. Captain Bennet's    promotion came through. At my    recommendation, Starfleet's    putting her in charge of Seventh    Tactical Wing. She's one of the    best adjutants I've ever had -- a    strong grasp of strategy, an    ability to see the big picture.",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
119,SISKO,   It doesn't sound like it's going    to be easy to find someone to take    her place.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
120,ROSS,   I already have. You.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
121,SISKO,   Sir?,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
122,ROSS,        I've been very impressed with you    these last few weeks. I think    we're going to make a good team.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
123,SISKO,"   Thank you, sir.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT TWO    20.",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
124,ROSS,   Your assignment is effective    immediately.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
125,SISKO,"   Immediately, sir? What about the    Argolis mission?",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
126,ROSS,        Commander Dax will captain the    Defiant.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
127,ROSS,"   She is up to it, isn't she?",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
128,SISKO,"        Absolutely, sir.        I guess I'd just gotten used to    the idea of commanding the mission    myself.",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
129,ROSS,"   Look over these tactical reports.    I want your thoughts on the Bolian    operation. We'll meet here at oh-   six hundred.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT TWO    21.",16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
130,ROSS,   Ben.        Congratulations.,16   INT. STARBASE 375 - ADMIRAL ROSS'S OFFICE,STARBASE 375,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
131,DUKAT,   -- Legate Krim will be arriving in    the morning.,18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
132,ODO,   I'll have a security detail escort    him to your office.        If that's all?,18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
133,WEYOUN,"   Founder, you honor us with your    presence.",18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
134,FEMALE SHAPE-SHIFTER,   I understand the war is going    well.,18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
135,WEYOUN,   Only because I've followed the    plan the Founders laid out for me.,18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
136,DUKAT,"        Welcome to Terok Nor. I'm glad    we're finally getting a chance to    meet.    DEEP SPACE NINE: ""Behind the Lines"" - REV. 8/21/97 - ACT TWO    22.",18   INT. WARDROOM,WARDROOM,INT.,"""Behind the Lines""",1997-08-05,Deep Space Nine
