,character,quote,scene,location,view,episode,date,series
10,QUARK,   There was a run on the Bolian    Credit Exchange... played havoc    with the markets...,2    INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
11,HANOK,"   A six percent tariff was imposed    to help offset the ""lost income of    Tarkalian sheep herders.""",2    INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
12,QUARK,    Hardworking people... you have to    feel for them...,2    INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
13,HANOK,"       Should I go on, Captain... ?",2    INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
14,SISKO,   No... I think you've made your    point...,2    INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
15,CARSON,"   These are the results of the last    weapons drill, sir.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
16,WORF,"   These response times are not    acceptable, ensign.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
17,CARSON,"   They are a little high, sir, but    not if you take into account the --",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
18,WORF,        I want these response times    brought down fifteen percent.    Schedule another drill.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
19,CARSON,"   Yes, sir.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
20,DAX,   Want one?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
21,KIRA,        I'm fasting. Today is Ha'mara.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
22,DAX,   Ha'mara?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
23,KIRA,"   It's the anniversary of the    Emissary's arrival. We fast to    show the Prophets our gratitude    for sending him to us. Last    night, there was a Festival of    Lights in the Capital.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
24,DAX,   Sounds beautiful. I'm sorry we    missed it.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
25,KIRA,   Something tells me the captain    scheduled these negotiations so he    wouldn't have to attend.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
26,DAX,"   Benjamin's never been one for    ceremonies, especially where he's    the center of attention.        Curzon threw him a surprise    birthday party once. What a    disaster.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
27,KIRA,"   I understand how the captain    feels... but still, it would have    meant a lot if the Emissary could    have been there.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
28,DAX,"   After being stuck in the mess hall    with Quark and Hanok all morning,    I bet he wishes he had gone.",3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
29,CARSON,        Two ships have just entered sensor   range...,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
30,WORF,   Can you identify them?,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
31,CARSON,        They're Jem'Hadar warships.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
32,WORF,   Red Alert.        Captain Sisko to the Bridge. All    hands to battle stations.,3    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
33,WORF,        The Jem'Hadar are powering their    weapons systems. They are    targeting the Karemma ship.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
34,HANOK,"   They're here to punish us for    meeting with you. If I give    myself up and accept full    responsibility, they might spare    my ship.",4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
35,SISKO,   I'm not about to turn you over to    them.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
36,SISKO,        Open a channel.        This is Captain Benjamin Sisko of    the USS Defiant. Stand down or    we'll be forced to --,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
37,SISKO,   Return fire.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
38,DAX,"   The Karemma. ship is coming    about... they're moving away,    Captain.",4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
39,SISKO,        Tell your people to hold position.    We can't protect them if they run.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
40,KIRA,   The Karemma aren't responding to    our hails.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
41,WORF,   The Jem'Hadar are changing    course... they're going after the    Karemma ship.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
42,SISKO,   Move to intercept.,4    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
43,DAX,   What are they doing?,8    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
44,HANOK,   They must be gambling that the    Jem'Hadar won't follow them into    the atmosphere.,8    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
45,KIRA,   They'd be smart not to.    That's a Class-J gas giant. I'm    reading wind speeds of over ten    thousand kilometers per hour.,8    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
46,HANOK,   Twenty-three of my people are on    that ship... and they're going to    die because I was foolish enough    to defy the Dominion.,8    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
47,SISKO,"   They're not going to die,    Minister. Not if I can help it.         Sisko to O'Brien.",8    INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
48,O'BRIEN,"        Go ahead, sir.",11   INT. DEFIANT - ENGINE ROOM ,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
49,SISKO,   I'm taking the ship into the    atmosphere.,11   INT. DEFIANT - ENGINE ROOM ,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
50,SISKO,"   I know it's not what she was built    for, but I think the ship can    handle it.",11   INT. DEFIANT - ENGINE ROOM ,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
51,O'BRIEN,"   Aye, sir. I'll see if I can get    more power to the Structural    Integrity Field.",11   INT. DEFIANT - ENGINE ROOM ,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
52,KIRA,        Adjusting shield geometry for    atmospheric entry...,12   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
53,WORF,       Transferring auxiliary power to    forward shields...,12   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
54,SISKO,        Take us in.,12   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
55,DAX,   Five seconds to atmosphere...    four... three...,12   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
56,KIRA,   There's so much interference our    imaging systems are practically    useless...,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
57,DAX,   We've hit a cross-current!,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
58,SISKO,   Head into it!,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
59,KIRA,   We've slipped between two thermal    layers... wind velocities are a    little more manageable here.,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
60,SISKO,        Hold this altitude.         Any sign of the Karemma or the    Jem'Hadar?,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
61,WORF,"   No, but sensor range is less than    two kilometers.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
62,DAX,   There might be a way we can    increase it.,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
63,SISKO,"   Minister Hanok, I think it would    be best if you returned to the    mess hall.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
64,HANOK,"   As you wish, Captain.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
65,SISKO,"   Mister Worf, what's our weapons    status?",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
66,WORF,   The cloak is ineffective inside    this atmosphere. And the    interference will jam our torpedo    guidance systems.,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
67,SISKO,   What about phasers?,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
68,WORF,   We'll have to target them    manually.,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
69,DAX,"   Benjamin, we have an idea.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
70,KIRA,"   It's a little trick I learned   during the occupation. We'd   sometimes try to evade Cardassian   ships by hiding in the Badlands.   Sensor range was limited, so we   learned to use an old active-scan   system to navigate.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
71,DAX,"   It works by echo-location... we    send out a modulated tetrion    pulse, and if it reflects off the    hull of a ship, we can approximate    its location.",14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
72,SISKO,   Won't these pulses give away our    position as well?,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
73,KIRA,        We'll have to alter course and    speed after each one.,14   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
74,QUARK,"   Good news, Minister.",15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
75,HANOK,   Really?,15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
76,QUARK,   I think I've found the problem.,15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
77,QUARK,   I made the mistake of letting my    brother Rom execute these    contracts.,15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
78,HANOK,        Your brother?,15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
79,QUARK,"   Yes. I'm ashamed to say it, but    he's an idiot. You see, the    Federation and the Karemma have    very different laws governing    commerce, and I think that Rom    must've... gotten confused by all    the legalisms.",15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
80,QUARK,"   Now, I'm more than willing to make    up for any losses you might have    suffered. In fact, I'll pay them    back with interest.",15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
81,HANOK,"   You cheated me, Quark. And you    don't even have the courage to    admit it. If we survive this,    I'll see to it that you never do    business in the Gamma Quadrant    again...",15   INT. DEFIANT - MESS HALL,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
82,KIRA,   There's nothing within a thousand    kilometers...,16   INT. DEFIANT - BRIDGE (VPB) ,DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
83,SISKO,"        Ahead, one quarter impulse.",16   INT. DEFIANT - BRIDGE (VPB) ,DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
84,SISKO,"   Try it again, Major...",16   INT. DEFIANT - BRIDGE (VPB) ,DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
85,KIRA,   There's something about four    hundred kilometers below us. It    could be the Karemma... I can't    tell at this range.,16   INT. DEFIANT - BRIDGE (VPB) ,DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
86,SISKO,       Close to ten kilometers...,16   INT. DEFIANT - BRIDGE (VPB) ,DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
87,DAX,        We're crossing into another    thermal layer...,18   INT. DEFIANT - BRIDGE (VPB),DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
88,CARSON,   Holding position at ten    kilometers.,18   INT. DEFIANT - BRIDGE (VPB),DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
89,SISKO,   Major...,18   INT. DEFIANT - BRIDGE (VPB),DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
90,KIRA,"   From the size of it, I'd say it's    the Karemma...",18   INT. DEFIANT - BRIDGE (VPB),DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
91,KIRA,        I'm picking up two more ships.,18   INT. DEFIANT - BRIDGE (VPB),DEFIANT - BRIDGE,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
92,WORF,   Shields at sixty percent.,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
93,SISKO,   Return fire.,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
94,KIRA,    .    The Jem'Hadar are breaking off    their attack...,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
95,SISKO,   Are they going after the Karemma?,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
96,KIRA,   I don't think they've spotted    them...,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
97,CARSON,"        Captain, impulse power is off    line... we're losing altitude.",20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
98,SISKO,   Try using thrusters to stabilize.,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
99,CARSON,       It's no use...,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
100,WORF,   Hull pressure is at two million GSC and rising.,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
101,SISKO,        Sisko to Engine room. We need    impulse power.,20   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
102,O'BRIEN,"        The primary ODN lines have    overloaded, Captain... it's going    to be a few minutes.",21   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
103,DAX,"   Chief, if you can spare someone to    meet me in Jefferies Tube Four,    I'll try to re-route power through    the secondary couplings. ",21   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
104,O'BRIEN,   Muniz.,21   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
105,MUNIZ,"   Yes, sir.",21   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
106,DAX,   All right... let's recalibrate the    ODN manifold.,24   INT. DEFIANT - JEFFERIES TUBE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
107,MUNIZ,   I'll uncouple the plasma relay...,24   INT. DEFIANT - JEFFERIES TUBE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
108,DAX,"   Sounds a little like a Yridian    Symphony, doesn't it?",24   INT. DEFIANT - JEFFERIES TUBE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
109,MUNIZ,"   I don't know, I've never heard    one.",24   INT. DEFIANT - JEFFERIES TUBE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
110,DAX,"   Kind of nice, don't you think?",24   INT. DEFIANT - JEFFERIES TUBE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
111,CARSON,   Hull pressure is at nine million    GSC and still rising...,25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
112,KIRA,"        If we keep losing altitude at this    rate, the hull will collapse in    less than six minutes.",25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
113,WORF,"   Sir, the phaser couplings    overloaded during the attack. It    will take at least two hours to    repair them.",25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
114,SISKO,   The Jem'Hadar aren't going to let    us tractor the Karemma out of here   without a fight.,25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
115,KIRA,   Right now I'd say we're the ones    who need to be tractored out of    here.,25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
116,SISKO,"   One thing at a time, Major.",25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
117,SISKO,        Sisko to O'Brien.,25   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
118,O'BRIEN,"   O'Brien, here.",26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
119,SISKO,   How many atmospheric probes do we    have on board?,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
120,O'BRIEN,   Two.,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
121,SISKO,   Could they be rigged with warheads    from the quantum torpedoes?,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
122,O'BRIEN,"   We'd have to pull out the imaging    system to make room inside the    casings, but I don't see why not.",26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
123,SISKO,   How long?,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
124,O'BRIEN,   Twenty minutes.,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
125,SISKO,   You've got ten.,26   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
126,O'BRIEN,   You okay... ?,27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
127,STEVENS,   I'm all right...,27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
128,O'BRIEN,"   The Captain's gotten us out of    tougher spots than this.... last    year, when the Romulans tried to    invade the Founder's homeworld, we    went up against a dozen Jem'Hadar    ships",27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
129,STEVENS,"   I know, Chief. You've told me the    story.",27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
130,O'BRIEN,"   Yeah?        Well unless you want to hear it    again, you'd better get down to    the torpedo bay and start working    on those probes.",27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
131,STEVENS,        I'm going.,27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
132,O'BRIEN,"   Janklow, I'm going to need a    dualitic inverter. There's one in    the Cargo Bay.",27   INT. DEFIANT - ENGINE ROOM,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
133,WORF,       Hull breach on Deck Two.,29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
134,KIRA,"   An emergency forcefield is in    place, but it won't hold up long    against this pressure...",29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
135,SISKO,   How many people are down there?,29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
136,WORF,        Half a dozen in Sickbay... Dax and    Muniz in Jefferies Tube Four.,29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
137,SISKO,   We've got to get them out of    there.,29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
138,KIRA,"   If we don't seal off that deck    now, we'll lose the entire ship...",29   INT. DEFIANT - BRIDGE,DEFIANT,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
139,SISKO,   Sisko to Bashir.,30   INT. DEFIANT - CORRIDOR (OPTICAL) ,DEFIANT - CORRIDOR,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
140,BASHIR,   Go ahead.,30   INT. DEFIANT - CORRIDOR (OPTICAL) ,DEFIANT - CORRIDOR,INT.,STAR TREK: DEEP SPACE NINE,1995-09-11,Deep Space Nine
